identity_line_item_id,identity_time_interval,bill_invoice_id,bill_billing_entity,bill_bill_type,bill_payer_account_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_account_id,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_availability_zone,line_item_resource_id,line_item_usage_amount,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_currency_code,line_item_unblended_rate,line_item_unblended_cost,line_item_blended_rate,line_item_blended_cost,line_item_line_item_description,product_product_name,product_instance_type,product_region,product_availability_zone,product_tenancy,product_operating_system,product_service_code,resource_tags_user_team,resource_tags_user_environment,resource_tags_user_project,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,reservation_reservation_a_r_n,reservation_effective_cost,reservation_recurring_fee_for_usage,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_used_commitment
712,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-PG8MD19SNF7JT6SC,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-e81vhbcrtj100dj4,25.02485078,1,25.02485078,USD,0.0960000000,2.6287560800,0.0960000000,2.6287560800,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,staging,data-pipeline,2.6287560800,0.0960000000,OnDemand,Hrs,,,,,,
713,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-BRYERKX37SQWCBZF,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-nokb8h51p0e6mpz5,16.55874489,1,16.55874489,USD,0.1700000000,2.5753151500,0.1700000000,2.5753151500,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,ml,staging,web-portal,2.5753151500,0.1700000000,OnDemand,Hrs,,,,,,
714,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-SXTF5MWNILM40MZY,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,23.03848758,1,23.03848758,USD,0.0000315068,0.0007405900,0.0000315068,0.0007405900,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,development,ml-inference,0.0007405900,0.0000315068,OnDemand,Hrs,,,,,,
715,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-546NT0ROSDWW9KQD,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-oeqej13dezm41pn7,23.42706047,1,23.42706047,USD,0.0680000000,1.7361818100,0.0680000000,1.7361818100,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,production,ml-inference,1.7361818100,0.0680000000,OnDemand,Hrs,,,,,,
716,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-4CT1NOZO5560ZOWT,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1b,,24.52511105,1,24.52511105,USD,0.0000116438,0.0002595700,0.0000116438,0.0002595700,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1b,Shared,,AmazonCloudFront,frontend,development,cloudspire,0.0002595700,0.0000116438,OnDemand,Hrs,,,,,,
717,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-PY5DHBIN2SKIIN8D,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1a,,24.21261319,1,24.21261319,USD,0.0600001200,1.3993333300,0.0600001200,1.3993333300,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1a,Shared,,AWSLambda,backend,development,web-portal,1.3993333300,0.0600001200,OnDemand,Hrs,,,,,,
718,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-XOPS75HJEOZKAEIE,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,24.03890724,1,24.03890724,USD,0.0000650000,0.0017327800,0.0000650000,0.0017327800,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,production,api-gateway,0.0017327800,0.0000650000,OnDemand,Hrs,,,,,,
719,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-1DILZKD2HCDGNZU8,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-g6vgsamng7wjfyli,23.30828694,1,23.30828694,USD,0.0170000000,0.4451550900,0.0170000000,0.4451550900,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,development,data-pipeline,0.4451550900,0.0170000000,OnDemand,Hrs,,,,,,
720,2026-04-25T00:00:00Z/2026-04-25T23:59:59Z,I-OXJ05MPJQ0TIBKN2,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-25 22:30:29,2026-04-26 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1c,,22.96090192,1,22.96090192,USD,0.0000273973,0.0006187600,0.0000273973,0.0006187600,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1c,Shared,,AWSDataTransfer,platform,production,api-gateway,0.0006187600,0.0000273973,OnDemand,Hrs,,,,,,
721,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-UP5FN1SES2KZ8I8J,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-z6wjehug694ki3ap,24.34809306,1,24.34809306,USD,0.0416000000,0.9831474700,0.0416000000,0.9831474700,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonEC2,backend,staging,cloudspire,0.9831474700,0.0416000000,OnDemand,Hrs,,,,,,
722,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-4FRJEEYPZE3AJ2C1,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-erhjxdqm4npzswzc,23.36462832,1,23.36462832,USD,0.0960000000,1.9681319000,0.0960000000,1.9681319000,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,staging,ml-inference,1.9681319000,0.0960000000,OnDemand,Hrs,,,,,,
723,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-CGO2OADLVM5MRX4S,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-nw3h7dafs2iuqumm,15.25891065,1,15.25891065,USD,0.1700000000,2.8731365600,0.1700000000,2.8731365600,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,development,ml-inference,2.8731365600,0.1700000000,OnDemand,Hrs,,,,,,
724,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-DUNVQ4G257PZDIBQ,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,24.78927122,1,24.78927122,USD,0.0000315068,0.0008118100,0.0000315068,0.0008118100,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,development,ml-inference,0.0008118100,0.0000315068,OnDemand,Hrs,,,,,,
725,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-5Q9NC9MAXIZQO47R,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-3uesbjg53mgm3fs6,24.90849961,1,24.90849961,USD,0.0680000000,1.6365382600,0.0680000000,1.6365382600,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,staging,ml-inference,1.6365382600,0.0680000000,OnDemand,Hrs,,,,,,
726,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-SF1VUJLWZV6TGVP9,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1c,,23.71517960,1,23.71517960,USD,0.0000116438,0.0002651600,0.0000116438,0.0002651600,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1c,Shared,,AmazonCloudFront,frontend,production,web-portal,0.0002651600,0.0000116438,OnDemand,Hrs,,,,,,
727,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-5W9K7OT4E1Y2IDYT,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,23.47078232,1,23.47078232,USD,0.0600001200,1.4799080300,0.0600001200,1.4799080300,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,production,ml-inference,1.4799080300,0.0600001200,OnDemand,Hrs,,,,,,
728,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-RHAW7EXG61H60WDO,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,22.97638816,1,22.97638816,USD,0.0000650000,0.0017051300,0.0000650000,0.0017051300,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,production,api-gateway,0.0017051300,0.0000650000,OnDemand,Hrs,,,,,,
729,2026-04-26T00:00:00Z/2026-04-26T23:59:59Z,I-OT4NUHOUNWSQROTG,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-26 22:30:29,2026-04-27 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1b,,24.20417353,1,24.20417353,USD,0.0000273973,0.0006856500,0.0000273973,0.0006856500,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1b,Shared,,AWSDataTransfer,platform,staging,ml-inference,0.0006856500,0.0000273973,OnDemand,Hrs,,,,,,
730,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-XU7Z59BA89UXEPA1,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-1uba1dhutnjonja1,24.36261258,1,24.36261258,USD,0.0416000000,1.0738730200,0.0416000000,1.0738730200,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonEC2,backend,production,web-portal,1.0738730200,0.0416000000,OnDemand,Hrs,,,,,,
731,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-QUW1K50C3VVZBYUD,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-helhponzvs0uyqxo,24.14847079,1,24.14847079,USD,0.0960000000,2.2850252900,0.0960000000,2.2850252900,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,backend,staging,data-pipeline,2.2850252900,0.0960000000,OnDemand,Hrs,,,,,,
732,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-OB88CZBOPI3SBRC2,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-4ynxmloim9f7zglu,15.73194423,1,15.73194423,USD,0.1700000000,2.6074139400,0.1700000000,2.6074139400,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,production,ml-inference,2.6074139400,0.1700000000,OnDemand,Hrs,,,,,,
733,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-9VVCGIYEC3N5FRV7,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,23.25347281,1,23.25347281,USD,0.0000315068,0.0008057100,0.0000315068,0.0008057100,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,production,web-portal,0.0008057100,0.0000315068,OnDemand,Hrs,,,,,,
734,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-4TDSWBOO1TGWWT7P,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-aem7ntqg4nf1kzk2,23.23390888,1,23.23390888,USD,0.0680000000,1.6688786400,0.0680000000,1.6688786400,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonRDS,backend,staging,web-portal,1.6688786400,0.0680000000,OnDemand,Hrs,,,,,,
735,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-MPBAOP2FJTXC2F6S,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1c,,25.09863168,1,25.09863168,USD,0.0000116438,0.0002647300,0.0000116438,0.0002647300,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1c,Shared,,AmazonCloudFront,frontend,production,cloudspire,0.0002647300,0.0000116438,OnDemand,Hrs,,,,,,
736,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-KVRFOA5Q9M1UI6KW,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,23.05637304,1,23.05637304,USD,0.0600001200,1.4783208200,0.0600001200,1.4783208200,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,staging,data-pipeline,1.4783208200,0.0600001200,OnDemand,Hrs,,,,,,
737,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-WZI8DNWEULL7O57X,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,23.29155320,1,23.29155320,USD,0.0000650000,0.0014240100,0.0000650000,0.0014240100,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,development,data-pipeline,0.0014240100,0.0000650000,OnDemand,Hrs,,,,,,
738,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-31JJM6A51XFW3X3T,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-ft6hq9xe45g45lqw,23.24608371,1,23.24608371,USD,0.0170000000,0.3558389500,0.0170000000,0.3558389500,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,development,data-pipeline,0.3558389500,0.0170000000,OnDemand,Hrs,,,,,,
739,2026-04-27T00:00:00Z/2026-04-27T23:59:59Z,I-B9JXJ5BU3V6LCXLP,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-27 22:30:29,2026-04-28 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1c,,22.89286794,1,22.89286794,USD,0.0000273973,0.0006477800,0.0000273973,0.0006477800,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1c,Shared,,AWSDataTransfer,platform,staging,data-pipeline,0.0006477800,0.0000273973,OnDemand,Hrs,,,,,,
740,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-O22FME0GV4GBTH05,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,24.15914520,1,24.15914520,USD,0.0000315068,0.0006907700,0.0000315068,0.0006907700,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,development,cloudspire,0.0006907700,0.0000315068,OnDemand,Hrs,,,,,,
741,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-8V9SY12ZJU69GD6E,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-f6hbfkp72r6z5rl5,23.02471654,1,23.02471654,USD,0.0680000000,1.4109788800,0.0680000000,1.4109788800,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,development,web-portal,1.4109788800,0.0680000000,OnDemand,Hrs,,,,,,
742,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-LM14EOG1QCTOOUDP,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1c,,24.60345724,1,24.60345724,USD,0.0000116438,0.0003100200,0.0000116438,0.0003100200,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1c,Shared,,AmazonCloudFront,frontend,staging,web-portal,0.0003100200,0.0000116438,OnDemand,Hrs,,,,,,
743,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-F47982M8DOM10WC8,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,22.97356924,1,22.97356924,USD,0.0600001200,1.4235638400,0.0600001200,1.4235638400,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,production,ml-inference,1.4235638400,0.0600001200,OnDemand,Hrs,,,,,,
744,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-CRULYTUZRJEHTLHJ,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,23.95104194,1,23.95104194,USD,0.0000650000,0.0017590300,0.0000650000,0.0017590300,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,production,api-gateway,0.0017590300,0.0000650000,OnDemand,Hrs,,,,,,
745,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-C4LT43MVEBJP5YGJ,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-3b6xpqihtpp82gwr,25.01203001,1,25.01203001,USD,0.0170000000,0.4340502600,0.0170000000,0.4340502600,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,staging,web-portal,0.4340502600,0.0170000000,OnDemand,Hrs,,,,,,
746,2026-04-28T00:00:00Z/2026-04-28T23:59:59Z,I-4EBUD8AYTU26FGW5,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-28 22:30:29,2026-04-29 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1c,,23.46854770,1,23.46854770,USD,0.0000273973,0.0005858600,0.0000273973,0.0005858600,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1c,Shared,,AWSDataTransfer,platform,staging,web-portal,0.0005858600,0.0000273973,OnDemand,Hrs,,,,,,
747,2026-04-29T00:00:00Z/2026-04-29T23:59:59Z,I-X4VLDFEKFTA3YASY,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-29 22:30:29,2026-04-30 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-w6n7v9xnij5bowgg,23.34036443,1,23.34036443,USD,0.0416000000,0.9819526000,0.0416000000,0.9819526000,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonEC2,backend,development,ml-inference,0.9819526000,0.0416000000,OnDemand,Hrs,,,,,,
748,2026-04-29T00:00:00Z/2026-04-29T23:59:59Z,I-X3F5YSCJQE2XOJID,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-29 22:30:29,2026-04-30 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1c,arn:aws:ec2:us-east-1:123456789012:instance/i-1a55jyp9si53d1vh,15.70860464,1,15.70860464,USD,0.1700000000,2.7616264800,0.1700000000,2.7616264800,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1c,Shared,Linux,AmazonEC2,ml,development,api-gateway,2.7616264800,0.1700000000,OnDemand,Hrs,,,,,,
749,2026-04-29T00:00:00Z/2026-04-29T23:59:59Z,I-NGH94HEFOKT2WSHR,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-29 22:30:29,2026-04-30 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,24.61023895,1,24.61023895,USD,0.0000315068,0.0007136600,0.0000315068,0.0007136600,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,production,web-portal,0.0007136600,0.0000315068,OnDemand,Hrs,,,,,,
